,brand,type,model,dimension,color_array,finish,price
333,Bosendorfer,grand,280VC Liszt,274.32,['vavona'],['polish'],408999.0
334,Bosendorfer,grand,280VC Louis XVI,274.32,['pommele'],['satin'],466999.0
335,Bosendorfer,grand,280VC Vienna,274.32,['other'],['polish'],504999.0
336,Bosendorfer,grand,280VC Porsche Design,274.32,['black'],polish,536999.0
337,Bosendorfer,grand,290,274.32,['ebony'],"['polish', 'satin']",332999.0
338,Bosendorfer,grand,290,274.32,['white'],['satin'],362999.0
339,Bosendorfer,grand,290,274.32,"['walnut', 'cherry', 'mahogany', 'other']","['polish', 'satin']",390999.0
340,Bosendorfer,grand,290,274.32,"['maple', 'other', 'vavona', 'other', 'cherry']","['polish', 'satin']",422999.0
341,Bosendorfer,grand,290,274.32,"['mahogany', 'walnut', 'macassar']","['polish', 'satin']",456999.0
342,Bosendorfer,grand,290 Artisan,274.32,['ebony'],"['polish', 'satin']",667999.0
343,Bosendorfer,grand,290 Baroque,274.32,['other'],['satin'],591999.0
344,Bosendorfer,grand,290 Chopin,274.32,['pommele'],['satin'],536999.0
345,Bosendorfer,grand,290 Johann Strauss,274.32,"['ebony', 'maple']","['polish', 'satin']",378999.0
346,Bosendorfer,grand,290 Johann Strauss,274.32,['cherry'],['satin'],473999.0
347,Bosendorfer,grand,290 Liszt,274.32,['vavona'],['polish'],473999.0
348,Bosendorfer,grand,290 Louis XVI,274.32,['pommele'],['satin'],536999.0
349,Bosendorfer,grand,290 Vienna,274.32,['other'],['polish'],591999.0
350,Bosendorfer,grand,Select models,180.2859574468085,['other'],polish,54999.0
351,Bosendorfer,grand,Select models,180.2859574468085,['other'],polish,20299.0
352,Bosendorfer,grand,Select models,180.2859574468085,['chrome'],polish,10099.0
353,Pramberger,grand,LG-149,121.92,['ebony'],['satin'],23389.0
354,Pramberger,grand,LG-149,121.92,['ebony'],['polish'],21627.0
355,Pramberger,grand,LG-149,121.92,"['mahogany', 'walnut', 'white']",['polish'],24277.0
356,Pramberger,grand,LG-157,152.4,['ebony'],['satin'],26503.0
357,Pramberger,grand,LG-157,152.4,['ebony'],['polish'],24650.0
358,Pramberger,grand,LG-157,152.4,"['ebony', 'bubinga', 'pommele']",['polish'],30877.0
359,Pramberger,grand,LG-157,152.4,['other'],['polish'],33129.0
360,Pramberger,grand,LG-175,152.4,['ebony'],['satin'],32601.0
361,Pramberger,grand,LG-175,152.4,['ebony'],['polish'],30478.0
362,Pramberger,grand,PS-157,152.4,['ebony'],['satin'],32730.0
363,Pramberger,grand,PS-157,152.4,['ebony'],['polish'],30877.0
364,Pramberger,grand,PS-157,152.4,"['ebony', 'bubinga', 'pommele']",['polish'],36178.0
365,Pramberger,grand,PS-175,152.4,['ebony'],['satin'],35380.0
366,Pramberger,grand,PS-175,152.4,['ebony'],['polish'],33528.0
367,Pramberger,grand,PS-185,182.88,['ebony'],['satin'],36706.0
368,Pramberger,grand,PS-185,182.88,['ebony'],['polish'],34853.0
369,Pramberger,grand,PS-208,182.88,['ebony'],['satin'],48954.0
370,Pramberger,grand,PS-208,182.88,['ebony'],['polish'],44129.0
371,Pramberger,grand,JP-179L,152.4,['ebony'],['satin'],56712.0
372,Pramberger,grand,JP-179L,152.4,['ebony'],['polish'],55130.0
373,Pramberger,grand,JP-179LF,152.4,['ebony'],['satin'],66259.0
374,Pramberger,grand,JP-179LF,152.4,['other'],polish,66259.0
375,Pramberger,grand,JP-208B,182.88,['ebony'],['satin'],71959.0
376,Pramberger,grand,JP-208B,182.88,['ebony'],['polish'],70505.0
377,Pramberger,grand,JP-228C,213.36,['ebony'],['satin'],78314.0
378,Pramberger,grand,JP-228C,213.36,['ebony'],['polish'],77517.0
379,Pramberger,grand,JP-280E,274.32,['ebony'],['polish'],231382.0
380,"Knabe, Wm",grand,WG49 Traditional,121.92,['ebony'],['polish'],21627.0
381,"Knabe, Wm",grand,WG49 Traditional,121.92,['ebony'],['satin'],23389.0
382,"Knabe, Wm",grand,WG49 Traditional,121.92,"['mahogany', 'white', 'walnut']",['polish'],24277.0
383,"Knabe, Wm",grand,WG54 Traditional,152.4,['ebony'],['polish'],24650.0
384,"Knabe, Wm",grand,WG54 Traditional,152.4,['ebony'],['satin'],26503.0
385,"Knabe, Wm",grand,WG54 Traditional,152.4,"['mahogany', 'walnut']",['polish'],26902.0
386,"Knabe, Wm",grand,WGS54 Special,152.4,"['ebony', 'other']",['polish'],30877.0
387,"Knabe, Wm",grand,WG59 Traditional,152.4,['ebony'],['polish'],30478.0
388,"Knabe, Wm",grand,WG59 Traditional,152.4,['ebony'],['satin'],32730.0
389,"Knabe, Wm",grand,WG61 Traditional,182.88,['ebony'],['polish'],32730.0
390,"Knabe, Wm",grand,WG61 Traditional,182.88,['ebony'],['satin'],34454.0
391,"Knabe, Wm",grand,WMG610 Traditional,152.4,['ebony'],['polish'],34853.0
392,"Knabe, Wm",grand,WMG610 Traditional,152.4,['ebony'],['satin'],36706.0
393,"Knabe, Wm",grand,WMG660 Conservatory,182.88,['ebony'],['polish'],39356.0
394,"Knabe, Wm",grand,WMG660 Conservatory,182.88,['ebony'],['satin'],41080.0
395,"Knabe, Wm",grand,WMG700T Conservatory Artist,182.88,['ebony'],['polish'],43332.0
396,"Knabe, Wm",grand,WMG700T Conservatory Artist,182.88,['ebony'],['satin'],45056.0
397,"Knabe, Wm",grand,WKG53,152.4,['ebony'],['polish'],42804.0
398,"Knabe, Wm",grand,WKG53,152.4,['ebony'],['satin'],44129.0
399,"Knabe, Wm",grand,WKG58 Conservatory Artist,152.4,['ebony'],['polish'],53007.0
400,"Knabe, Wm",grand,WKG58 Baltimore Scale,152.4,['ebony'],['satin'],54332.0
401,"Knabe, Wm",grand,WKG70 Conservatory Artist,213.36,['ebony'],['polish'],73284.0
402,"Knabe, Wm",grand,WKG70 Conservatory Artist,213.36,['ebony'],['satin'],74609.0
403,"Knabe, Wm",grand,WKG76 Semi Concert,213.36,['ebony'],['polish'],75934.0
404,"Knabe, Wm",grand,WKG76 Semi Concert,213.36,['ebony'],['satin'],77131.0
405,"Knabe, Wm",grand,WKG90,274.32,['ebony'],['polish'],190301.0
406,"Knabe, Wm",grand,WKG90,274.32,['ebony'],['satin'],195601.0
407,"Seiler, Eduard",grand,ED-160 Maestro,152.4,['ebony'],['polish'],39296.0
408,"Seiler, Eduard",grand,ED-168N Virtuoso,152.4,"['ebony', 'nickel']",['polish'],47836.0
409,"Seiler, Eduard",grand,ED-168N Virtuoso,152.4,"['ebony', 'nickel']",['satin'],53177.0
410,"Seiler, Eduard",grand,ED-168 Virtuoso,152.4,['ebony'],['polish'],47836.0
411,"Seiler, Eduard",grand,ED-168 Virtuoso,152.4,['ebony'],['satin'],48531.0
412,"Seiler, Eduard",grand,ED-168 Virtuoso,152.4,['macassar'],['polish'],53088.0
413,"Seiler, Eduard",grand,ED-186N Maestro,182.88,"['ebony', 'nickel']",['polish'],57318.0
414,"Seiler, Eduard",grand,ED-186N Maestro,182.88,"['ebony', 'nickel']",['satin'],61743.0
415,"Seiler, Eduard",grand,ED-186B Maestro,182.88,"['ebony', 'white', 'other', 'black']",['polish'],61832.0
416,"Seiler, Eduard",grand,ED-186 Maestro,182.88,['ebony'],['polish'],57318.0
417,"Seiler, Eduard",grand,ED-186 Maestro,182.88,['ebony'],['satin'],59042.0
418,"Seiler, Eduard",grand,ED-186 Maestro,182.88,['macassar'],['polish'],61832.0
419,"Seiler, Eduard",grand,ED-186 Maestro,182.88,['ebony'],['polish'],61832.0
420,"Seiler, Eduard",grand,ED-168HS Heritage,152.4,['ebony'],['polish'],58874.0
421,"Seiler, Eduard",grand,ED-168HS Heritage,152.4,['ebony'],['satin'],60469.0
422,"Seiler, Eduard",grand,ED-208N Conservatory,182.88,['ebony'],['polish'],75543.0
423,"Seiler, Eduard",grand,ED-208N Conservatory,182.88,['ebony'],['satin'],81788.0
424,"Seiler, Eduard",grand,ED-208 Conservatory,182.88,['ebony'],['polish'],75035.0
425,"Seiler, Eduard",grand,ED-208 Conservatory,182.88,['ebony'],['satin'],81287.0
426,Seiler,grand,SE-168VI,152.4,['ebony'],['polish'],127746.0
427,Seiler,grand,SE-168VI,152.4,['mahogany'],['polish'],153452.0
428,Seiler,grand,SE-186MA,182.88,['ebony'],['polish'],150017.0
429,Seiler,grand,SE-186MA,182.88,['mahogany'],['polish'],160747.0
430,Seiler,grand,SE-186MA,182.88,['rosewood'],['polish'],171748.0
431,Seiler,grand,SE-186MA,182.88,['ebony'],['polish'],171748.0
432,Seiler,grand,SE-186MA,182.88,['ebony'],['polish'],179081.0
433,Seiler,grand,SE-186LOU,182.88,['cherry'],['polish'],202626.0
434,Seiler,grand,SE-186FL,182.88,['mahogany'],['polish'],202626.0
435,Seiler,grand,SE-208PR,182.88,['ebony'],['polish'],168171.0
436,Seiler,grand,SE-214,213.36,['ebony'],['polish'],198845.0
437,Seiler,grand,SE-242KO,243.84,['ebony'],['polish'],222504.0
438,Seiler,grand,SE-278CO,274.32,['ebony'],['polish'],350855.0
439,"Hardman, Peck & Co.",grand,R411,121.92,['ebony'],['polish'],14995.0
440,"Hardman, Peck & Co.",grand,R411,121.92,"['ebony', 'other']",['polish'],22995.0
441,"Hardman, Peck & Co.",grand,R411,121.92,['mahogany'],['polish'],15995.0
442,"Hardman, Peck & Co.",grand,R411,121.92,['walnut'],['polish'],15995.0
443,"Hardman, Peck & Co.",grand,R530,152.4,['ebony'],['polish'],16495.0
444,"Hardman, Peck & Co.",grand,R530,152.4,['walnut'],['polish'],16995.0
445,"Hardman, Peck & Co.",grand,R570,152.4,['ebony'],['polish'],17495.0
446,"Hardman, Peck & Co.",grand,R570,152.4,['walnut'],['polish'],17995.0
447,"Hardman, Peck & Co.",grand,R620,182.88,['ebony'],['polish'],20495.0
448,"Hallet, Davis & Co",grand,H146C Promotional,121.92,['ebony'],['polish'],13995.0
449,"Hallet, Davis & Co",grand,H146C Promotional,121.92,['white'],['polish'],14995.0
450,"Hallet, Davis & Co",grand,H152C Classic,152.4,['ebony'],['polish'],14695.0
451,"Hallet, Davis & Co",grand,H165C Parlor,152.4,['ebony'],['polish'],16195.0
452,"Hallet, Davis & Co",grand,HS148 Contemporary,121.92,['ebony'],['polish'],14995.0
453,"Hallet, Davis & Co",grand,HS148SP Contemporary,121.92,['ebony'],['polish'],15695.0
454,"Hallet, Davis & Co",grand,HS148 Contemporary,121.92,['ebony'],['satin'],15695.0
455,"Hallet, Davis & Co",grand,HS148 Contemporary,121.92,['mahogany'],['polish'],15695.0
456,"Hallet, Davis & Co",grand,HS148 Contemporary,121.92,['walnut'],['polish'],15695.0
457,"Hallet, Davis & Co",grand,HS148 Contemporary,121.92,['white'],['polish'],15695.0
458,"Hallet, Davis & Co",grand,HS148SP Contemporary,121.92,['white'],['polish'],16495.0
459,"Hallet, Davis & Co",grand,HS148 QRS,121.92,"['ebony', 'other']",['polish'],16495.0
460,"Hallet, Davis & Co",grand,HS160 Elite,152.4,['ebony'],['polish'],16995.0
461,"Hallet, Davis & Co",grand,HS160SP Elite,152.4,['ebony'],['polish'],16995.0
462,"Hallet, Davis & Co",grand,HS160 Elite,152.4,['ebony'],['satin'],16995.0
463,"Hallet, Davis & Co",grand,HS160 Elite,152.4,['mahogany'],['polish'],16995.0
464,"Hallet, Davis & Co",grand,HS160 Elite,152.4,['walnut'],['polish'],16995.0
465,"Hallet, Davis & Co",grand,HS160 Elite,152.4,['white'],['polish'],16995.0
466,"Hallet, Davis & Co",grand,HS160 QRS,152.4,"['ebony', 'other']",['polish'],24995.0
467,"Hallet, Davis & Co",grand,HS170 Premier,152.4,['ebony'],['polish'],17495.0
468,"Hallet, Davis & Co",grand,HS170 Premier,152.4,['ebony'],['satin'],17995.0
469,"Hallet, Davis & Co",grand,HS170 Premier,152.4,['white'],['polish'],17995.0
470,"Hallet, Davis & Co",grand,HS170 QRS,152.4,"['ebony', 'other']",['polish'],16995.0
471,"Hallet, Davis & Co",grand,HS188 Artist,182.88,['ebony'],['polish'],20495.0
472,"Geyer, A.",grand,GG 150,121.92,['ebony'],['polish'],16495.0
473,"Geyer, A.",grand,GG 150,121.92,"['mahogany', 'walnut']",['polish'],18495.0
474,"Geyer, A.",grand,GG 150,121.92,['white'],['polish'],17995.0
475,"Geyer, A.",grand,GG 160,152.4,['ebony'],['polish'],18995.0
476,"Geyer, A.",grand,GG 160,152.4,"['mahogany', 'walnut']",['polish'],19995.0
477,"Geyer, A.",grand,GG 160,152.4,['white'],['polish'],19495.0
478,Samick,grand,SIG-49 Traditional,121.92,['ebony'],['satin'],23389.0
479,Samick,grand,SIG-49 Traditional,121.92,['ebony'],['polish'],21627.0
480,Samick,grand,SIG-54 Traditional,152.4,['ebony'],['polish'],25178.0
481,Samick,grand,SIG-54 Traditional,152.4,['ebony'],['satin'],27828.0
482,Samick,grand,SIG-54 Traditional,152.4,['other'],['polish'],34055.0
483,Samick,grand,SIG-54 Traditional,152.4,"['ebony', 'bubinga']",['polish'],31533.0
484,Samick,grand,SIG-54 Traditional,152.4,"['ebony', 'other']",['polish'],31533.0
485,Samick,grand,SIG-57 Traditional,152.4,['ebony'],['polish'],30208.0
486,Samick,grand,SIG-57 Traditional,152.4,['ebony'],['satin'],32202.0
487,Samick,grand,SIG-57L Empire,152.4,['ebony'],['polish'],34055.0
488,Samick,grand,SIG-57L Empire,152.4,['ebony'],['satin'],35779.0
489,Samick,grand,SIG-61 Traditional,182.88,['ebony'],['polish'],32730.0
490,Samick,grand,SIG-61 Traditional,182.88,['ebony'],['satin'],34853.0
491,Samick,grand,SIG-61L Empire,182.88,['ebony'],['polish'],36178.0
492,Samick,grand,SIG-61L Empire,182.88,['ebony'],['satin'],38159.0
493,Fazioli,grand,F156,152.4,"['white', 'other']","['polish', 'satin']",181700.0
494,Fazioli,grand,F156,152.4,"['walnut', 'cherry', 'mahogany']","['satin', 'polish']",197600.0
495,Fazioli,grand,F156,152.4,"['mahogany', 'macassar']","['satin', 'polish']",221200.0
496,Fazioli,grand,F156,152.4,"['mahogany', 'walnut', 'other']","['satin', 'polish']",237200.0
497,Fazioli,grand,F156,152.4,['other'],"['polish', 'satin']",249100.0
498,Fazioli,grand,F183,182.88,['ebony'],"['polish', 'satin']",160200.0
499,Fazioli,grand,F183,182.88,"['white', 'other']","['polish', 'satin']",184000.0
500,Fazioli,grand,F183,182.88,"['walnut', 'cherry', 'mahogany']","['satin', 'polish']",200000.0
501,Fazioli,grand,F183,182.88,"['mahogany', 'macassar']","['satin', 'polish']",224100.0
502,Fazioli,grand,F183,182.88,"['mahogany', 'walnut', 'other']","['satin', 'polish']",239900.0
503,Fazioli,grand,F183,182.88,['other'],"['polish', 'satin']",251700.0
504,Fazioli,grand,F198,182.88,['ebony'],"['polish', 'satin']",176500.0
505,Fazioli,grand,F198,182.88,"['white', 'other']","['polish', 'satin']",193900.0
506,Fazioli,grand,F198,182.88,"['walnut', 'cherry', 'mahogany']","['satin', 'polish']",211800.0
507,Fazioli,grand,F198,182.88,"['mahogany', 'macassar']","['satin', 'polish']",229400.0
508,Fazioli,grand,F198,182.88,"['mahogany', 'walnut', 'other']","['satin', 'polish']",247000.0
509,Fazioli,grand,F198,182.88,['other'],"['polish', 'satin']",259300.0
510,Fazioli,grand,F212,213.36,['ebony'],"['polish', 'satin']",181700.0
511,Fazioli,grand,F212,213.36,"['white', 'other']","['polish', 'satin']",200000.0
512,Fazioli,grand,F212,213.36,"['walnut', 'cherry', 'mahogany']","['satin', 'polish']",218400.0
513,Fazioli,grand,F212,213.36,"['mahogany', 'macassar']","['satin', 'polish']",236400.0
514,Fazioli,grand,F212,213.36,"['mahogany', 'walnut', 'other']","['satin', 'polish']",254500.0
515,Fazioli,grand,F212,213.36,['other'],"['polish', 'satin']",267200.0
516,Fazioli,grand,F228,213.36,['ebony'],"['polish', 'satin']",210600.0
517,Fazioli,grand,F228,213.36,"['white', 'other']","['polish', 'satin']",231600.0
518,Fazioli,grand,F228,213.36,"['walnut', 'cherry', 'mahogany']","['satin', 'polish']",252900.0
519,Fazioli,grand,F228,213.36,"['mahogany', 'macassar']","['satin', 'polish']",273800.0
520,Fazioli,grand,F228,213.36,"['mahogany', 'walnut', 'other']","['satin', 'polish']",294800.0
521,Fazioli,grand,F228,213.36,['other'],"['polish', 'satin']",309400.0
522,Fazioli,grand,F278,274.32,['ebony'],"['polish', 'satin']",283100.0
523,Fazioli,grand,F278,274.32,"['white', 'other']","['polish', 'satin']",311600.0
524,Fazioli,grand,F278,274.32,"['walnut', 'cherry', 'mahogany']","['satin', 'polish']",339700.0
525,Fazioli,grand,F278,274.32,"['mahogany', 'macassar']","['satin', 'polish']",368200.0
526,Fazioli,grand,F278,274.32,"['mahogany', 'walnut', 'other']","['satin', 'polish']",396300.0
527,Fazioli,grand,F278,274.32,['other'],"['polish', 'satin']",416300.0
528,Fazioli,grand,F156,152.4,['ebony'],"['polish', 'satin']",158000.0
529,Steinway & Sons,grand,S,152.4,['ebony'],"['polish', 'satin']",91900.0
530,Steinway & Sons,grand,S,152.4,"['ebony', 'other']",['polish'],96900.0
531,Steinway & Sons,grand,S,152.4,"['ebony', 'white', 'other']",['polish'],105700.0
532,Steinway & Sons,grand,S,152.4,['white'],['polish'],105700.0
533,Steinway & Sons,grand,S,152.4,['other'],['polish'],116300.0
534,Steinway & Sons,grand,S,152.4,"['ebony', 'black']",['polish'],107900.0
535,Steinway & Sons,grand,S,152.4,['mahogany'],['polish'],129200.0
536,Steinway & Sons,grand,S,152.4,['mahogany'],['polish'],129200.0
537,Steinway & Sons,grand,S,152.4,['other'],['polish'],129200.0
538,Steinway & Sons,grand,S,152.4,['other'],['polish'],129200.0
539,Steinway & Sons,grand,S,152.4,['pommele'],['polish'],130900.0
540,Steinway & Sons,grand,S,152.4,['other'],['polish'],130900.0
541,Steinway & Sons,grand,S,152.4,['other'],['polish'],131500.0
542,Steinway & Sons,grand,S,152.4,['bubinga'],['polish'],131500.0
543,Steinway & Sons,grand,S,152.4,['walnut'],['polish'],131500.0
544,Steinway & Sons,grand,S,152.4,['other'],['polish'],135500.0
545,Steinway & Sons,grand,S,152.4,['rosewood'],['polish'],135500.0
546,Steinway & Sons,grand,S,152.4,['rosewood'],['polish'],148100.0
547,Steinway & Sons,grand,S,152.4,['other'],['polish'],148100.0
548,Steinway & Sons,grand,S,152.4,['ebony'],['polish'],153800.0
549,Steinway & Sons,grand,M,152.4,['ebony'],"['polish', 'satin']",98700.0
550,Steinway & Sons,grand,M,152.4,"['ebony', 'other']",['polish'],98700.0
551,Steinway & Sons,grand,M,152.4,"['ebony', 'white', 'other']",['polish'],103700.0
552,Steinway & Sons,grand,M,152.4,['white'],['polish'],113600.0
553,Steinway & Sons,grand,M,152.4,['other'],['polish'],125000.0
554,Steinway & Sons,grand,M,152.4,"['ebony', 'black']",['polish'],114700.0
555,Steinway & Sons,grand,M,152.4,['mahogany'],['polish'],136100.0
556,Steinway & Sons,grand,M,152.4,['mahogany'],['polish'],136100.0
557,Steinway & Sons,grand,M,152.4,['other'],['polish'],136100.0
558,Steinway & Sons,grand,M,152.4,['other'],['polish'],136100.0
559,Steinway & Sons,grand,M,152.4,['pommele'],['polish'],137900.0
560,Steinway & Sons,grand,M,152.4,['other'],['polish'],137900.0
561,Steinway & Sons,grand,M,152.4,['other'],['polish'],138500.0
562,Steinway & Sons,grand,M,152.4,['bubinga'],['polish'],138500.0
563,Steinway & Sons,grand,M,152.4,['walnut'],['polish'],138500.0
564,Steinway & Sons,grand,M,152.4,['other'],['polish'],142500.0
565,Steinway & Sons,grand,M,152.4,['rosewood'],['polish'],142500.0
566,Steinway & Sons,grand,M,152.4,['rosewood'],['polish'],155100.0
567,Steinway & Sons,grand,M,152.4,['other'],['polish'],155100.0
568,Steinway & Sons,grand,M,152.4,['ebony'],['polish'],160800.0
569,Steinway & Sons,grand,M Sketch 1111,152.4,"['ebony', 'other']","['polish', 'satin']",156000.0
570,Steinway & Sons,grand,M Sketch 1111,152.4,['walnut'],['satin'],171800.0
571,Steinway & Sons,grand,M,152.4,['other'],polish,30000.0
572,Steinway & Sons,grand,M,152.4,['other'],polish,50000.0
573,Steinway & Sons,grand,O,152.4,['ebony'],"['polish', 'satin']",109900.0
574,Steinway & Sons,grand,O,152.4,"['ebony', 'other']",['polish'],109900.0
575,Steinway & Sons,grand,O,152.4,"['ebony', 'white', 'other']",['polish'],114900.0
576,Steinway & Sons,grand,O,152.4,['white'],['polish'],126400.0
577,Steinway & Sons,grand,O,152.4,['other'],['polish'],126400.0
578,Steinway & Sons,grand,O,152.4,"['ebony', 'black']",['polish'],139100.0
579,Steinway & Sons,grand,O,152.4,['mahogany'],['polish'],125900.0
580,Steinway & Sons,grand,O,152.4,['mahogany'],['polish'],147100.0
581,Steinway & Sons,grand,O,152.4,['other'],['polish'],147100.0
582,Steinway & Sons,grand,O,152.4,['other'],['polish'],147100.0
583,Steinway & Sons,grand,O,152.4,['pommele'],['polish'],148900.0
584,Steinway & Sons,grand,O,152.4,['other'],['polish'],148900.0
585,Steinway & Sons,grand,O,152.4,['other'],['polish'],149500.0
586,Steinway & Sons,grand,O,152.4,['bubinga'],['polish'],149500.0
587,Steinway & Sons,grand,O,152.4,['walnut'],['polish'],149500.0
588,Steinway & Sons,grand,O,152.4,['other'],['polish'],153500.0
589,Steinway & Sons,grand,O,152.4,['rosewood'],['polish'],153500.0
590,Steinway & Sons,grand,O,152.4,['rosewood'],['polish'],166000.0
591,Steinway & Sons,grand,O,152.4,['other'],['polish'],166000.0
592,Steinway & Sons,grand,O,152.4,['ebony'],['polish'],171800.0
593,Steinway & Sons,grand,A,182.88,['ebony'],"['polish', 'satin']",126700.0
594,Steinway & Sons,grand,A,182.88,"['ebony', 'other']",['polish'],131700.0
595,Steinway & Sons,grand,A,182.88,"['ebony', 'white', 'other']",['polish'],145800.0
596,Steinway & Sons,grand,A,182.88,['white'],['polish'],145800.0
597,Steinway & Sons,grand,A,182.88,['other'],['polish'],160400.0
598,Steinway & Sons,grand,A,182.88,"['ebony', 'black']",['polish'],142700.0
599,Steinway & Sons,grand,A,182.88,['mahogany'],['polish'],174300.0
600,Steinway & Sons,grand,A,182.88,['mahogany'],['polish'],174300.0
601,Steinway & Sons,grand,A,182.88,['other'],['polish'],174300.0
602,Steinway & Sons,grand,A,182.88,['other'],['polish'],174300.0
603,Steinway & Sons,grand,A,182.88,['pommele'],['polish'],176000.0
604,Steinway & Sons,grand,A,182.88,['other'],['polish'],176000.0
605,Steinway & Sons,grand,A,182.88,['other'],['polish'],176000.0
606,Steinway & Sons,grand,A,182.88,['bubinga'],['polish'],176000.0
607,Steinway & Sons,grand,A,182.88,['walnut'],['polish'],176000.0
608,Steinway & Sons,grand,A,182.88,['other'],['polish'],180600.0
609,Steinway & Sons,grand,A,182.88,['rosewood'],['polish'],180600.0
610,Steinway & Sons,grand,A,182.88,['rosewood'],['polish'],200100.0
611,Steinway & Sons,grand,A,182.88,['other'],['polish'],200100.0
612,Steinway & Sons,grand,A,182.88,['ebony'],['polish'],211500.0
613,Steinway & Sons,grand,B,182.88,['ebony'],"['polish', 'satin']",142900.0
614,Steinway & Sons,grand,B,182.88,"['ebony', 'other']",['polish'],147900.0
615,Steinway & Sons,grand,B,182.88,"['ebony', 'white', 'other']",['polish'],164400.0
616,Steinway & Sons,grand,B,182.88,['white'],['polish'],164400.0
617,Steinway & Sons,grand,B,182.88,['other'],['polish'],180900.0
618,Steinway & Sons,grand,B,182.88,"['ebony', 'black']",['polish'],158900.0
619,Steinway & Sons,grand,B,182.88,['mahogany'],['polish'],191900.0
620,Steinway & Sons,grand,B,182.88,['mahogany'],['polish'],191900.0
621,Steinway & Sons,grand,B,182.88,['other'],['polish'],191900.0
622,Steinway & Sons,grand,B,182.88,['other'],['polish'],191900.0
623,Steinway & Sons,grand,B,182.88,['pommele'],['polish'],193700.0
624,Steinway & Sons,grand,B,182.88,['other'],['polish'],193700.0
625,Steinway & Sons,grand,B,182.88,['other'],['polish'],194200.0
626,Steinway & Sons,grand,B,182.88,['bubinga'],['polish'],194200.0
627,Steinway & Sons,grand,B,182.88,['walnut'],['polish'],194200.0
628,Steinway & Sons,grand,B,182.88,['other'],['polish'],198300.0
629,Steinway & Sons,grand,B,182.88,['rosewood'],['polish'],198300.0
630,Steinway & Sons,grand,B,182.88,['rosewood'],['polish'],228100.0
631,Steinway & Sons,grand,B,182.88,['other'],['polish'],228100.0
632,Steinway & Sons,grand,B,182.88,['ebony'],['polish'],239500.0
633,Steinway & Sons,grand,B,182.88,['ebony'],['polish'],207900.0
634,Steinway & Sons,grand,B,182.88,['other'],polish,30000.0
635,Steinway & Sons,grand,B,182.88,['other'],polish,50000.0
636,Steinway & Sons,grand,B,182.88,['ebony'],polish,308900.0
637,Steinway & Sons,grand,B,182.88,['other'],polish,360400.0
638,Steinway & Sons,grand,B,182.88,['walnut'],polish,442800.0
639,Steinway & Sons,grand,B,182.88,['white'],['polish'],375000.0
640,Steinway & Sons,grand,B,182.88,"['other', 'other', 'other']",polish,532200.0
641,Steinway & Sons,grand,D,243.84,['ebony'],"['polish', 'satin']",230700.0
642,Steinway & Sons,grand,D,243.84,"['ebony', 'other']",['polish'],230700.0
643,Steinway & Sons,grand,D,243.84,"['ebony', 'white', 'other']",['polish'],238700.0
644,Steinway & Sons,grand,D,243.84,['white'],['polish'],265400.0
645,Steinway & Sons,grand,D,243.84,['other'],['polish'],265400.0
646,Steinway & Sons,grand,D,243.84,"['ebony', 'black']",['polish'],246700.0
647,Steinway & Sons,grand,D,243.84,['mahogany'],['polish'],320700.0
648,Steinway & Sons,grand,D,243.84,['mahogany'],['polish'],320700.0
649,Steinway & Sons,grand,D,243.84,['other'],['polish'],320700.0
650,Steinway & Sons,grand,D,243.84,['other'],['polish'],320700.0
651,Steinway & Sons,grand,D,243.84,['pommele'],['polish'],322400.0
652,Steinway & Sons,grand,D,243.84,['other'],['polish'],322400.0
653,Steinway & Sons,grand,D,243.84,['other'],['polish'],328700.0
654,Steinway & Sons,grand,D,243.84,['bubinga'],['polish'],328700.0
655,Steinway & Sons,grand,D,243.84,['walnut'],['polish'],328700.0
656,Steinway & Sons,grand,D,243.84,['other'],['polish'],332900.0
657,Steinway & Sons,grand,D,243.84,['rosewood'],['polish'],332900.0
658,Steinway & Sons,grand,D,243.84,['rosewood'],['polish'],380500.0
659,Steinway & Sons,grand,D,243.84,['other'],['polish'],380500.0
660,Steinway & Sons,grand,D,243.84,['ebony'],['polish'],409500.0
661,Steinway & Sons,grand,D,243.84,['white'],['polish'],489000.0
662,Steinway & Sons,grand,D,243.84,['other'],polish,30000.0
663,Steinway & Sons,grand,All Grands,180.2859574468085,"['other', 'other']",polish,60000.0
664,Steinway & Sons,grand,All Grands,180.2859574468085,"['other', 'other']",polish,45000.0
665,Steinway & Sons,grand,All Grands,180.2859574468085,"['other', 'other']",polish,90000.0
666,Steinway & Sons,grand,All Grands except S,180.2859574468085,['other'],polish,42000.0
667,W. Hoffmann,grand,P 162 Professional,152.4,"['ebony', 'chrome']",['polish'],57900.0
668,W. Hoffmann,grand,P 162 Professional,152.4,"['ebony', 'other']",['polish'],57900.0
669,W. Hoffmann,grand,P 188 Professional,182.88,"['ebony', 'chrome']",['polish'],62900.0
670,W. Hoffmann,grand,P 188 Professional,182.88,"['ebony', 'other']",['polish'],62900.0
671,W. Hoffmann,grand,P 206 Professional,182.88,"['ebony', 'chrome']",['polish'],69900.0
672,W. Hoffmann,grand,P 206 Professional,182.88,"['ebony', 'other']",['polish'],69900.0
673,W. Hoffmann,grand,T 161 Tradition,152.4,['ebony'],['polish'],49900.0
674,W. Hoffmann,grand,T 161 Tradition,152.4,['white'],['polish'],53900.0
